uid,has_overdue,week,order_no,create_time,application_amount
94,0,4,8266537539441146,2020-09-04 21:13:23,340000.00
94,0,6,107266565585124184,2020-09-06 20:03:57,300000.00
94,0,4,8266634364448496,2020-09-11 14:36:59,580000.00
94,1,3,9266723366148162,2020-09-17 18:56:33,410000.00
94,0,4,8266733385856340,2020-09-18 11:38:59,580000.00
94,1,6,82267065106881229,2020-10-11 12:30:05,160000.00
94,0,1,107267093694846814,2020-10-13 12:09:44,320000.00
94,0,3,105267121603408911,2020-10-15 10:40:46,400000.00
94,0,6,81267165732290062,2020-10-18 12:13:02,530000.00
94,0,2,113267202738154426,2020-10-21 01:57:17,300000.00
94,0,2,104267202797998367,2020-10-21 01:59:45,400000.00
94,0,2,111267202806750658,2020-10-21 02:00:57,300000.00
94,0,2,112267207997946669,2020-10-21 10:40:12,300000.00
94,1,6,9267270622010738,2020-10-25 19:02:11,550000.00
94,0,0,82267283455402154,2020-10-26 16:25:21,480000.00
94,1,0,83267287991445910,2020-10-26 23:59:37,160000.00
94,0,1,109267299133360461,2020-10-27 18:33:25,400000.00
94,0,6,113267374039938392,2020-11-01 23:23:58,300000.00
94,0,6,111267374053169662,2020-11-01 23:25:53,300000.00
94,0,1,83267498548109805,2020-11-10 14:54:48,580000.00
94,0,0,9267588081084062,2020-11-16 20:08:20,420000.00
94,0,3,81267628126516394,2020-11-19 14:52:59,680000.00
94,0,1,83267697942799542,2020-11-24 11:14:37,550000.00
94,0,1,105267702616199893,2020-11-24 19:01:27,500000.00
94,0,3,81267731764498173,2020-11-26 19:36:07,680000.00
94,0,5,82267761304791661,2020-11-28 20:50:48,640000.00
94,0,0,9267884432954485,2020-12-07 10:03:13,740000.00
94,0,0,83267993212625086,2020-12-14 23:21:03,480000.00
94,1,6,9268066147904455,2020-12-20 00:54:10,740000.00
94,1,6,83268078044988896,2020-12-20 20:44:10,510000.00
95,0,2,113267304358606888,2020-10-28 03:23:06,300000.00
95,0,3,128267632163088128,2020-11-19 21:38:01,500000.00
95,0,3,127267632313208232,2020-11-19 21:52:20,500000.00
95,0,4,135267641344364877,2020-11-20 12:55:07,600000.00
95,0,4,134267642371321640,2020-11-20 14:38:35,500000.00
95,0,4,111267644043850703,2020-11-20 17:25:15,300000.00
95,0,4,105267644511058512,2020-11-20 18:12:44,500000.00
95,1,4,108267644534800645,2020-11-20 18:17:45,500000.00
95,0,4,149267646888481860,2020-11-20 22:11:04,600000.00
95,1,5,104267649752012592,2020-11-21 02:55:48,400000.00
95,1,5,144267649772137047,2020-11-21 02:57:44,500000.00
95,0,5,83267661548904170,2020-11-21 22:34:44,340000.00
95,0,1,113267695227524824,2020-11-24 06:43:05,300000.00
95,0,1,146267695296626617,2020-11-24 06:50:01,300000.00
95,0,1,125267700426607718,2020-11-24 15:23:48,450000.00
95,0,1,106267270498619189,2020-11-24 18:04:24,300000.00
95,0,2,156267719085439826,2020-11-25 22:28:58,500000.00
95,1,2,153267719123798371,2020-11-25 22:33:18,500000.00
95,0,3,129267720992237018,2020-11-26 01:40:33,300000.00
95,1,3,131267729239595783,2020-11-26 15:23:59,400000.00
95,1,3,124267729933712246,2020-11-26 16:34:53,300000.00
95,1,3,127267730478420130,2020-11-26 17:27:51,500000.00
95,1,3,128267730557872413,2020-11-26 17:36:16,500000.00
95,1,4,149267744052130348,2020-11-27 16:05:58,750000.00
95,1,4,135267744167152302,2020-11-27 16:17:18,750000.00
95,1,4,134267747583431376,2020-11-27 21:58:50,550000.00
95,1,4,111267747675045334,2020-11-27 22:08:17,400000.00
95,1,4,105267747738001869,2020-11-27 22:14:01,600000.00
95,1,6,108267766226480762,2020-11-29 05:11:31,600000.00
95,1,6,104267770078530478,2020-11-29 11:27:55,400000.00
95,0,0,81267788526471332,2020-11-30 18:12:35,400000.00
95,0,1,106267803577839330,2020-12-01 19:17:50,550000.00
95,0,2,125267806696526219,2020-12-02 00:29:55,500000.00
95,0,2,113267806766991753,2020-12-02 00:37:04,550000.00
95,0,2,160267815505971846,2020-12-02 15:10:57,500000.00
95,0,2,141267815496564230,2020-12-02 15:35:30,400000.00
95,1,2,156267816982610908,2020-12-02 17:38:48,500000.00
95,0,2,129267817258499451,2020-12-02 18:06:06,400000.00
95,1,3,9267835101135690,2020-12-03 23:50:48,340000.00
95,1,0,104267885103257794,2020-12-07 14:08:57,400000.00
95,1,1,125267903443569316,2020-12-08 17:44:36,600000.00
95,0,1,113267903858601242,2020-12-08 18:25:53,600000.00
95,1,1,106267903899107107,2020-12-08 18:29:26,600000.00
95,0,2,104268010012514736,2020-12-16 15:17:40,400000.00
95,0,3,137268023062896037,2020-12-17 01:06:22,500000.00
95,0,3,155268023071650995,2020-12-17 01:07:51,600000.00
95,0,3,159268023093433262,2020-12-17 01:09:24,600000.00
95,0,3,117268023121920851,2020-12-17 01:12:21,500000.00
95,0,3,107268023131838390,2020-12-17 01:13:42,320000.00
95,0,3,151268023154931582,2020-12-17 01:15:34,300000.00
95,0,3,167268023167211315,2020-12-17 01:16:52,400000.00
95,0,3,152268023171640675,2020-12-17 01:17:39,500000.00
95,0,3,161268023183273619,2020-12-17 01:18:48,500000.00
95,0,4,160268038201740687,2020-12-18 02:20:24,500000.00
95,0,4,164268038219716124,2020-12-18 02:22:20,300000.00
95,0,4,165268038277116234,2020-12-18 02:27:51,500000.00
95,0,4,130268044345951084,2020-12-18 12:35:02,500000.00
95,0,4,106268049775416288,2020-12-18 21:37:52,650000.00
95,0,5,132268059401815275,2020-12-19 13:41:05,500000.00
95,0,5,118268062128407628,2020-12-19 18:13:08,500000.00
95,0,5,115268062172434005,2020-12-19 18:17:29,300000.00
96,0,6,9267368243875183,2020-11-01 13:44:32,370000.00
96,0,5,9267454076609516,2020-11-07 12:47:12,480000.00
96,0,5,9267555093466276,2020-11-14 13:09:43,480000.00
96,0,5,9267659041021676,2020-11-21 18:24:05,680000.00
96,0,5,9267755391582274,2020-11-28 10:59:32,850000.00
96,0,0,83267786899441572,2020-11-30 15:29:30,510000.00
96,1,5,9267857082382919,2020-12-05 12:28:10,850000.00
96,0,0,83267992592314588,2020-12-14 22:19:37,800000.00
96,0,5,82268058903083319,2020-12-19 12:50:02,510000.00
96,0,5,82268060574159003,2020-12-19 15:37:41,510000.00
96,0,5,82268063211974240,2020-12-19 20:01:10,510000.00
96,0,6,82268074609613598,2020-12-20 15:00:46,510000.00
96,0,6,82268076757234185,2020-12-20 18:35:30,510000.00
96,0,0,83268092511055013,2020-12-21 20:51:49,800000.00
97,0,1,8266388831574030,2020-08-25 13:23:14,420000.00
97,0,6,8266465095352114,2020-08-30 20:29:49,530000.00
97,0,6,8266559999334763,2020-09-06 10:39:10,580000.00
97,0,4,8266637902830245,2020-09-11 20:30:08,530000.00
97,0,5,8266750263527941,2020-09-19 15:46:09,640000.00
97,0,3,9266813602981156,2020-09-24 01:20:22,450000.00
97,0,5,8266853841683064,2020-09-26 20:24:54,800000.00
97,0,4,81266936862762132,2020-10-02 14:46:51,650000.00
97,0,1,81267300256257654,2020-10-27 20:25:42,650000.00
97,0,1,81267704727726258,2020-11-24 22:32:42,800000.00
97,0,5,9267755587169942,2020-11-28 11:18:54,510000.00
97,1,4,9267943782965896,2020-12-11 12:58:44,620000.00
97,0,1,81268003626673885,2020-12-15 16:42:42,800000.00
97,1,1,81268104882329927,2020-12-22 17:28:58,800000.00
98,0,5,106265632277326256,2020-07-04 00:27:10,300000.00
98,0,6,106265960643269563,2020-07-26 19:44:27,300000.00
98,0,2,106266094371568004,2020-08-05 02:37:47,400000.00
98,0,1,106266596484462937,2020-09-08 23:28:39,400000.00
98,0,0,106266977602336720,2020-10-05 10:40:37,500000.00
98,0,4,106267042861149231,2020-10-09 23:26:47,500000.00
98,1,6,106267472426560212,2020-11-08 19:22:08,500000.00
98,0,1,106267602027038957,2020-11-17 19:22:25,600000.00
98,0,4,106267741783730951,2020-11-27 12:18:14,700000.00
98,0,4,106267846252864502,2020-12-04 18:25:44,700000.00
98,0,6,149267870964032335,2020-12-06 11:37:41,650000.00
98,0,5,106267963327749974,2020-12-12 21:32:40,700000.00
98,1,4,108268043944021387,2020-12-18 11:56:10,500000.00
98,1,5,9268058381677685,2020-12-19 11:58:10,400000.00
98,1,5,134268058861215630,2020-12-19 12:47:52,600000.00
98,1,5,128268059009598940,2020-12-19 13:01:29,500000.00
98,0,5,106268059056382916,2020-12-19 13:05:39,700000.00
98,0,6,164268072715472565,2020-12-20 11:51:49,300000.00
98,1,0,149268078576746983,2020-12-21 01:07:21,750000.00
98,0,0,137268087095647629,2020-12-21 11:49:29,500000.00
98,0,0,156268087116679189,2020-12-21 11:51:30,500000.00
98,0,0,161268087124896073,2020-12-21 11:52:46,500000.00
98,0,0,117268087157805202,2020-12-21 11:55:37,500000.00
98,0,0,127268087166324390,2020-12-21 11:57:08,500000.00
98,0,0,135268087182156108,2020-12-21 11:59:00,450000.00
98,0,0,144268087621328224,2020-12-21 12:42:24,500000.00
98,0,0,104268088718562297,2020-12-21 14:31:53,400000.00
98,0,1,107268100525723025,2020-12-22 10:12:55,320000.00
98,0,1,158268102941440021,2020-12-22 14:14:58,350000.00
98,0,1,159268102958427830,2020-12-22 14:16:14,350000.00
98,0,2,82268114929315696,2020-12-23 10:12:47,120000.00
99,0,6,9267670616557022,2020-11-22 13:41:44,400000.00
99,0,5,9267758009206270,2020-11-28 15:20:12,510000.00
99,0,2,83267812488202611,2020-12-02 10:08:26,510000.00
99,1,4,9267848062195760,2020-12-04 21:26:43,510000.00
99,0,5,81267858986371885,2020-12-05 15:38:24,510000.00
99,0,5,160267963178579632,2020-12-12 21:19:05,500000.00
99,0,5,125267963498339207,2020-12-12 21:50:13,550000.00
99,0,5,104267963539799510,2020-12-12 21:53:30,400000.00
99,0,6,108267974742541812,2020-12-13 16:34:34,500000.00
99,0,6,165267974758660674,2020-12-13 16:36:01,500000.00
99,0,6,124267974767804523,2020-12-13 16:37:02,300000.00
99,0,6,137267974778944640,2020-12-13 16:37:59,500000.00
99,0,6,170267974782207177,2020-12-13 16:38:47,400000.00
99,0,6,171267974802570888,2020-12-13 16:40:47,400000.00
99,0,6,113267974819764863,2020-12-13 16:41:33,500000.00
99,0,3,83268031561625106,2020-12-17 15:16:02,340000.00
99,1,5,81268060289115496,2020-12-19 15:08:32,680000.00
100,0,1,106267701574621176,2020-11-24 17:17:19,300000.00
100,0,0,106267787964941594,2020-11-30 17:16:14,550000.00
100,0,6,106267872207306812,2020-12-06 13:40:05,600000.00
100,0,6,106267872253612699,2020-12-06 13:45:29,600000.00
100,0,6,83267971027235534,2020-12-13 10:22:21,510000.00
100,0,6,82267971127564580,2020-12-13 10:32:56,510000.00
100,0,6,106267973221688783,2020-12-13 14:02:50,650000.00
100,0,6,81267973537416209,2020-12-13 14:33:55,510000.00
100,0,6,9267973946629377,2020-12-13 15:14:21,400000.00
100,0,5,83268061892116423,2020-12-19 17:49:29,620000.00
100,1,5,81268062871788597,2020-12-19 19:27:33,680000.00
100,1,5,9268062961917076,2020-12-19 19:36:44,850000.00
100,1,5,106268062994228365,2020-12-19 19:39:43,700000.00
100,0,5,82268063586200712,2020-12-19 20:38:49,630000.00
101,0,0,135267880639326968,2020-12-07 03:46:33,650000.00
101,0,0,160267880629513169,2020-12-07 03:47:17,500000.00
101,0,0,125267815917274996,2020-12-07 03:48:26,550000.00
101,0,0,127267880698121478,2020-12-07 03:51:01,500000.00
101,0,0,113267880718713226,2020-12-07 03:52:24,500000.00
101,0,0,149267880727672524,2020-12-07 03:53:07,650000.00
101,0,0,158267880742218819,2020-12-07 03:54:28,600000.00
101,0,0,141267880755746577,2020-12-07 03:57:00,400000.00
101,0,0,108267880778340957,2020-12-07 03:57:29,500000.00
101,0,0,104267880789579199,2020-12-07 03:58:59,400000.00
101,0,0,128267880795043325,2020-12-07 03:59:18,500000.00
101,0,0,172267880795608686,2020-12-07 04:00:09,400000.00
101,0,0,137267880806479742,2020-12-07 04:00:27,500000.00
101,0,0,134267880814084533,2020-12-07 04:02:40,600000.00
101,0,0,117267880829421162,2020-12-07 04:03:02,500000.00
101,0,0,164267880833462999,2020-12-07 04:04:04,300000.00
101,0,0,118267880844462254,2020-12-07 04:05:16,500000.00
101,0,0,156267817582363392,2020-12-07 04:07:13,500000.00
101,0,0,167267880874678817,2020-12-07 04:07:54,350000.00
101,0,0,155267880883111046,2020-12-07 04:08:32,700000.00
101,0,0,144267880891854489,2020-12-07 04:09:17,500000.00
101,0,0,139267880892941258,2020-12-07 04:09:42,300000.00
101,0,0,132267880925995108,2020-12-07 04:12:44,500000.00
101,0,0,124267885742981026,2020-12-07 12:15:35,300000.00
101,0,1,82267894021572761,2020-12-08 02:02:28,510000.00
101,0,1,171267901387619360,2020-12-08 14:18:44,400000.00
101,0,1,162267901399293605,2020-12-08 14:19:17,500000.00
101,0,1,106267901448950288,2020-12-08 14:24:11,500000.00
101,0,1,170267901447895400,2020-12-08 14:25:14,400000.00
101,0,1,130267901509085963,2020-12-08 14:30:33,500000.00
101,0,1,105267902332642969,2020-12-08 15:56:01,500000.00
101,0,1,109267902361028281,2020-12-08 15:56:49,400000.00
101,0,1,165267902373410177,2020-12-08 15:58:05,500000.00
101,0,1,111267902413894436,2020-12-08 16:01:37,500000.00
101,0,1,107267902422327982,2020-12-08 16:02:43,320000.00
101,0,1,159267902438446735,2020-12-08 16:03:29,600000.00
101,0,0,160267986567547698,2020-12-14 12:16:37,600000.00
101,0,0,135267986658745297,2020-12-14 12:25:42,800000.00
101,0,0,127267986765028555,2020-12-14 12:36:46,500000.00
101,0,0,113267986788437490,2020-12-14 12:38:57,550000.00
101,0,0,108267987511976841,2020-12-14 13:51:29,600000.00
101,0,0,118267987527200987,2020-12-14 13:52:45,600000.00
101,0,0,149267987531824229,2020-12-14 13:54:21,800000.00
101,0,1,170268003299464295,2020-12-15 16:09:54,400000.00
101,0,1,162268003303813310,2020-12-15 16:10:54,550000.00
101,0,1,106268003311077816,2020-12-15 16:11:35,550000.00
101,0,1,171268003324679107,2020-12-15 16:12:14,400000.00
101,0,1,130268003359774891,2020-12-15 16:15:31,600000.00
101,0,1,105268003391114636,2020-12-15 16:19:41,600000.00
101,0,1,109268003405515894,2020-12-15 16:20:21,500000.00
101,0,1,159268003516367236,2020-12-15 16:31:56,650000.00
101,0,1,165268003527749135,2020-12-15 16:32:41,550000.00
101,0,1,111268003557526747,2020-12-15 16:35:19,600000.00
101,1,5,9268062721641669,2020-12-19 19:12:15,340000.00
101,0,0,135268093602919198,2020-12-21 22:41:23,600000.00
101,1,0,127268093626788983,2020-12-21 22:42:51,600000.00
101,1,0,118268093634886601,2020-12-21 22:43:16,700000.00
101,1,1,159268094871183014,2020-12-22 00:47:47,450000.00
101,1,1,111268095169732155,2020-12-22 01:16:31,700000.00
101,1,1,130268102291863660,2020-12-22 13:09:45,700000.00
101,0,1,147268102308945075,2020-12-22 13:10:43,600000.00
101,0,1,107268102316327684,2020-12-22 13:11:24,320000.00
101,0,1,182268102317899801,2020-12-22 13:12:18,450000.00
101,0,1,155268102329925010,2020-12-22 13:12:48,450000.00
101,0,1,131268102334260838,2020-12-22 13:13:42,400000.00
102,0,1,83267701979591161,2020-11-24 17:57:45,510000.00
102,1,2,83267812737897465,2020-12-02 10:33:23,800000.00
102,1,5,9267858765197810,2020-12-05 15:16:58,510000.00
102,0,4,83267944596357798,2020-12-11 14:19:17,800000.00
102,0,5,83268058799647793,2020-12-19 12:39:47,800000.00
103,0,0,144267788775372772,2020-11-30 18:38:46,500000.00
103,0,3,105267829534551542,2020-12-03 14:35:07,500000.00
103,0,3,172267829623881083,2020-12-03 14:43:32,400000.00
103,0,3,113267833501737501,2020-12-03 21:11:24,500000.00
103,0,5,149267858151709574,2020-12-05 14:15:42,650000.00
103,0,1,144267900403231528,2020-12-08 12:42:00,550000.00
103,0,1,106267901871960127,2020-12-08 15:07:35,500000.00
103,0,2,124267921053350914,2020-12-09 23:06:40,300000.00
103,0,2,170267921091567216,2020-12-09 23:10:16,400000.00
103,1,5,9267961182415698,2020-12-12 17:58:46,160000.00
103,0,3,83268034769023619,2020-12-17 20:36:10,510000.00
103,0,3,81268035129999122,2020-12-17 21:12:35,510000.00
103,0,3,82268036185139901,2020-12-17 22:58:14,560000.00
103,0,1,144268103409428637,2020-12-22 15:01:17,600000.00
103,0,2,82268119807251759,2020-12-23 18:20:47,290000.00
104,1,4,9268051185354721,2020-12-18 23:58:21,460000.00
105,0,4,82268046083078654,2020-12-18 15:28:11,230000.00
105,1,5,9268056825636381,2020-12-19 09:22:04,460000.00
106,1,4,81266928685333514,2020-10-02 01:08:07,410000.00
106,1,6,81267068622617798,2020-10-11 18:22:00,480000.00
106,0,3,81267224095350464,2020-10-22 13:29:57,530000.00
106,0,5,113267353891702183,2020-10-31 13:55:34,300000.00
106,0,5,114267353985553339,2020-10-31 14:02:21,300000.00
106,0,5,111267354149374846,2020-10-31 14:15:11,300000.00
106,0,6,9267366983996128,2020-11-01 11:38:26,210000.00
106,0,6,9267470856818481,2020-11-08 16:45:22,420000.00
106,0,4,106267541683478117,2020-11-13 14:48:25,300000.00
106,1,6,9267570246400803,2020-11-15 14:24:04,420000.00
106,1,6,127267575153163913,2020-11-15 22:36:04,500000.00
106,1,6,117267575191495281,2020-11-15 22:39:47,500000.00
106,1,6,113267575201696657,2020-11-15 22:40:54,300000.00
106,1,6,104267575292451520,2020-11-15 22:50:10,400000.00
106,1,0,125267576381315262,2020-11-16 00:39:09,350000.00
106,1,0,129267581807356329,2020-11-16 09:40:38,300000.00
106,1,0,118267581814673398,2020-11-16 09:41:26,300000.00
106,1,0,111267581824340147,2020-11-16 09:42:39,300000.00
106,0,0,114267581894658033,2020-11-16 09:49:19,300000.00
106,0,0,128267585232604460,2020-11-16 15:23:59,500000.00
106,0,1,119267597966651621,2020-11-17 12:36:41,300000.00
106,0,1,109267600946540165,2020-11-17 17:34:46,400000.00
106,0,2,112267613524718475,2020-11-18 14:33:00,300000.00
106,0,2,124267613543075989,2020-11-18 14:35:12,300000.00
106,0,2,105267616014775667,2020-11-18 18:42:08,400000.00
106,0,2,139267616021094011,2020-11-18 18:42:43,300000.00
106,0,2,135267617379361773,2020-11-18 20:58:13,600000.00
106,0,2,134267617402627456,2020-11-18 21:00:33,500000.00
106,0,2,130267617424217307,2020-11-18 21:03:17,300000.00
106,0,3,107267624915398042,2020-11-19 09:31:31,320000.00
106,0,4,145267639969708137,2020-11-20 10:36:46,300000.00
106,0,4,137267640479015773,2020-11-20 11:27:29,500000.00
106,0,4,146267640511935537,2020-11-20 11:31:50,300000.00
106,1,4,106267646464280934,2020-11-20 21:26:30,300000.00
106,0,5,82267658128565731,2020-11-21 16:52:07,460000.00
106,0,6,106267772112208576,2020-11-29 14:51:08,600000.00
106,1,2,9267815828853609,2020-12-02 15:42:55,460000.00
107,0,4,81268045831999225,2020-12-18 15:03:44,340000.00
107,1,5,9268059665742964,2020-12-19 14:06:54,400000.00
108,0,1,9266191017967081,2020-08-11 19:41:21,160000.00
108,0,2,9266503765616462,2020-09-02 12:56:59,320000.00
108,0,4,9267036469998790,2020-10-09 12:46:38,320000.00
108,0,4,81267038878321178,2020-10-09 16:47:28,450000.00
108,0,3,9267226589566004,2020-10-22 17:38:31,480000.00
108,0,6,9267568099205296,2020-11-15 10:49:47,580000.00
108,0,4,9267745546249024,2020-11-27 18:34:11,850000.00
108,1,0,9267986591760796,2020-12-14 12:19:17,850000.00
109,0,6,9266766027403824,2020-09-20 18:02:06,450000.00
109,0,0,9266981147006459,2020-10-05 16:34:08,420000.00
109,0,0,9267179397497268,2020-10-19 10:59:30,420000.00
109,0,1,9267389708802277,2020-11-03 01:30:08,480000.00
109,0,0,9267585176825140,2020-11-16 15:17:50,580000.00
109,0,1,9267792613747351,2020-12-01 01:01:30,460000.00
109,1,0,9267986919710080,2020-12-14 12:51:34,850000.00
110,0,5,9264335855043519,2020-04-04 23:45:47,200000.00
110,0,0,9264560187297404,2020-04-20 13:38:57,300000.00
110,0,0,9267082707669433,2020-10-12 17:50:43,320000.00
110,1,1,9267097174731954,2020-10-13 17:57:11,320000.00
110,0,2,9267617102836350,2020-11-18 20:30:29,420000.00
110,0,2,83267717092118483,2020-11-25 19:09:52,510000.00
110,0,3,82267733272458637,2020-11-26 22:07:49,510000.00
110,0,0,9267786088150669,2020-11-30 14:09:00,850000.00
110,0,1,83267800886887714,2020-12-01 14:48:49,580000.00
110,0,6,106267872974744393,2020-12-06 14:57:27,500000.00
110,0,1,83267903771592748,2020-12-08 18:17:03,800000.00
110,0,3,81267922438585813,2020-12-10 01:23:59,230000.00
110,0,6,106267978124886851,2020-12-13 22:12:35,550000.00
110,1,0,9267986709741468,2020-12-14 12:30:17,740000.00
110,1,0,83267989585897157,2020-12-14 17:18:59,570000.00
110,0,1,81268004078722377,2020-12-15 17:27:06,680000.00
110,1,6,106268072736639051,2020-12-20 11:53:52,600000.00
110,0,2,81268117371857453,2020-12-23 14:17:26,500000.00
110,0,2,83268119738616205,2020-12-23 18:13:34,510000.00
111,0,3,9263701083154491,2020-02-20 21:48:49,200000.00
111,0,1,9267800841317065,2020-12-01 14:44:32,450000.00
111,1,0,9267986941091831,2020-12-14 12:54:34,740000.00
111,1,1,83268001565800172,2020-12-15 13:16:54,510000.00
111,1,3,108268020448822819,2020-12-17 12:40:49,500000.00
111,1,3,165268020424128061,2020-12-17 12:43:25,500000.00
111,1,3,160268020332412986,2020-12-17 12:43:46,500000.00
111,1,3,134268030247428338,2020-12-17 13:05:56,600000.00
111,1,3,159268034569565945,2020-12-17 20:16:51,600000.00
111,1,4,155268046374654657,2020-12-18 15:58:11,600000.00
111,1,4,104268046721570766,2020-12-18 16:33:03,400000.00
111,1,4,149268046801336693,2020-12-18 16:46:42,600000.00
111,1,4,182268050369861366,2020-12-18 23:21:06,450000.00
111,1,5,127268059268753623,2020-12-19 13:26:40,500000.00
111,1,5,128268059327023267,2020-12-19 13:33:07,500000.00
111,1,5,161268059334822970,2020-12-19 13:33:55,500000.00
111,1,5,156268061672969534,2020-12-19 17:28:19,500000.00
111,1,5,164268061726809667,2020-12-19 17:32:38,300000.00
111,1,6,117268073135417024,2020-12-20 12:33:37,500000.00
111,0,2,83268119025857789,2020-12-23 17:02:41,340000.00
112,0,1,9264272844516501,2020-03-31 14:44:56,200000.00
112,0,1,106266590096380223,2020-09-08 13:09:51,300000.00
112,0,2,113266906262061238,2020-09-30 11:47:37,300000.00
112,0,2,107266907905464340,2020-09-30 14:31:48,320000.00
112,0,5,106266954054317880,2020-10-03 19:28:38,300000.00
112,1,6,114266967725917544,2020-10-04 18:12:50,300000.00
112,1,0,111266980198651505,2020-10-05 14:59:52,300000.00
112,0,0,104266980239341043,2020-10-05 15:03:52,300000.00
112,0,1,112266992989838844,2020-10-06 12:19:12,300000.00
112,0,2,113267007624381302,2020-10-07 12:43:10,300000.00
112,0,3,107267020277136476,2020-10-08 09:49:05,320000.00
112,0,5,106267053238497932,2020-10-10 16:43:17,300000.00
112,0,6,81267066945615509,2020-10-11 15:34:01,450000.00
112,0,1,114267089607994393,2020-10-13 05:20:33,300000.00
112,0,3,81267222145022029,2020-10-22 10:14:18,650000.00
112,0,5,111267249633190642,2020-10-24 08:04:21,400000.00
112,0,5,113267249654177163,2020-10-24 08:05:58,500000.00
112,0,6,107267267075761737,2020-10-25 13:09:39,420000.00
112,0,6,112267267187963506,2020-10-25 13:18:25,350000.00
112,0,3,107267527366574370,2020-11-12 14:58:53,520000.00
112,0,4,113267542206536630,2020-11-13 15:40:39,500000.00
112,0,5,111267557243585863,2020-11-14 16:44:28,500000.00
112,1,5,127267557445422598,2020-11-14 17:04:40,500000.00
112,1,5,112267557452408230,2020-11-14 17:06:05,400000.00
112,0,4,107267644331026414,2020-11-20 17:55:01,520000.00
112,1,4,113267644391024673,2020-11-20 17:59:54,500000.00
112,1,5,135267655509249759,2020-11-21 12:31:06,600000.00
112,1,5,144267655524201086,2020-11-21 12:32:36,500000.00
112,0,5,81267656016529428,2020-11-21 13:21:49,550000.00
112,1,2,111267719524239037,2020-11-25 23:12:41,600000.00
112,1,3,105267721199382589,2020-11-26 02:00:15,500000.00
112,1,3,114267730181290579,2020-11-26 16:58:53,300000.00
112,1,3,106267730204801018,2020-11-26 17:00:40,300000.00
112,1,3,104267730217204330,2020-11-26 17:02:05,400000.00
112,1,5,113267760189982588,2020-11-28 18:58:45,700000.00
112,1,5,107267760198263445,2020-11-28 18:59:31,520000.00
112,1,0,81267783333941456,2020-11-30 09:33:20,550000.00
112,0,0,9267788629516975,2020-11-30 18:22:48,410000.00
112,0,1,82267799178375356,2020-12-01 11:57:30,460000.00
112,1,0,9267986967940728,2020-12-14 12:56:29,740000.00
112,1,6,81268074458254286,2020-12-20 14:45:33,600000.00
112,0,1,127268100592780553,2020-12-22 10:19:58,500000.00
112,0,1,112268100615430797,2020-12-22 10:21:22,450000.00
112,0,1,144268100621637721,2020-12-22 10:23:11,550000.00
112,0,1,182268100646185464,2020-12-22 10:24:40,450000.00
112,0,1,135268100661966006,2020-12-22 10:27:03,600000.00
112,0,1,111268100671793353,2020-12-22 10:27:37,600000.00
112,0,1,104268100695731615,2020-12-22 10:29:18,400000.00
112,0,1,149268100707409518,2020-12-22 10:30:44,450000.00
112,0,1,124268100727359847,2020-12-22 10:40:42,300000.00
112,0,1,107268100821876295,2020-12-22 10:42:44,520000.00
112,0,4,164268143656224631,2020-12-25 10:06:19,400000.00
112,0,2,104268217619319004,2020-12-30 13:21:46,100000.00
113,0,5,9267359153840703,2020-10-31 22:35:08,450000.00
113,0,1,9267599212019402,2020-11-17 14:41:19,420000.00
113,0,0,9267788898196340,2020-11-30 18:49:04,510000.00
113,0,1,83267901641223216,2020-12-08 14:44:05,460000.00
113,0,1,106267905668636858,2020-12-08 21:26:44,500000.00
113,0,5,169267962305216459,2020-12-12 19:50:46,500000.00
113,1,0,9267987031376473,2020-12-14 13:03:32,740000.00
113,1,1,82267999032951721,2020-12-15 09:03:00,510000.00
113,0,1,83268001236092677,2020-12-15 12:43:57,620000.00
113,1,2,160268013667989872,2020-12-16 09:28:08,500000.00
113,1,2,141268013763837538,2020-12-16 09:37:34,400000.00
113,1,2,165268014144261643,2020-12-16 10:15:46,500000.00
113,1,2,108268014455874092,2020-12-16 10:46:08,500000.00
113,1,2,137268015403194756,2020-12-16 12:32:58,500000.00
113,1,2,134268017864704677,2020-12-16 16:27:33,600000.00
113,0,2,124268019887341446,2020-12-16 19:51:47,300000.00
113,1,3,113268022614590735,2020-12-17 00:22:07,500000.00
113,1,3,104268030068912701,2020-12-17 12:46:51,400000.00
113,1,3,181268030083802353,2020-12-17 12:49:02,350000.00
113,1,3,149268031453130632,2020-12-17 15:05:27,600000.00
113,1,4,159268045517054478,2020-12-18 14:32:14,600000.00
113,1,4,106268045547434415,2020-12-18 14:34:54,500000.00
113,1,4,127268050638542159,2020-12-18 23:03:38,500000.00
113,1,5,128268058941744709,2020-12-19 12:55:09,500000.00
113,1,5,156268058958656310,2020-12-19 12:56:16,500000.00
113,1,1,83268105304870103,2020-12-22 18:10:13,620000.00
114,0,4,9264011241849070,2020-03-13 10:44:55,200000.00
114,0,5,9266247931008744,2020-08-15 18:33:18,210000.00
114,0,3,9267527748038845,2020-11-12 15:34:52,370000.00
114,0,0,9267785176873679,2020-11-30 12:37:50,740000.00
114,1,0,9267987072277194,2020-12-14 13:07:58,740000.00
115,0,5,106266653047222963,2020-09-12 21:44:44,300000.00
115,1,4,106266739202276167,2020-09-18 21:20:16,300000.00
115,0,4,105266836201111535,2020-09-25 15:00:11,400000.00
115,0,5,106266851316379946,2020-09-26 16:11:40,400000.00
